1995848	Tomorrow In The Bottle (Featuring Chad Kroeger Sebastian)	Shock Value II (超級驚選2)	Timbaland
1995849	We Belong To The Music (Featuring Miley Cyrus)	Shock Value II (超級驚選2)	Timbaland
1995850	Morning After Dark (Featuring Nelly Furtado SoShy)	Shock Value II (超級驚選2)	Timbaland
1995851	If We Ever Meet Again (Featuring Katy Perry)	Shock Value II (超級驚選2)	Timbaland
1995852	Can You Feel It (Featuring Esthero Sebastian)	Shock Value II (超級驚選2)	Timbaland
1995856	Long Way Down (Featuring Daughtry)	Shock Value II (超級驚選2)	Timbaland
1995857	Marchin On (Featuring OneRepublic)	Shock Value II (超級驚選2)	Timbaland
1995860	Last Christmas (去年聖誕（「抓狂叮叮」獻唱歷經數十年的聖誕節招牌主題曲)	聖誕舞YA (Dance Party X'mas)	Dance Party X'mas
1997161	9 Crimes	9	Damien Rice
1997162	The Animals Were Gone	9	Damien Rice
1997163	Elephant	9	Damien Rice
1997164	Rootless Tree	9	Damien Rice
1997165	Dogs	9	Damien Rice
1997168	Grey Room	9	Damien Rice
1997169	Accidental Babies	9	Damien Rice
1997873	Live Like We're Dying	Kris Allen(同名專輯)	Kris Allen
1997884	I Need To Know	Kris Allen(同名專輯)	Kris Allen
1997885	Heartless	Kris Allen(同名專輯)	Kris Allen
1997912	Save Me, San Francisco	SAVE ME, SAN FRANCISCO	Train
1997913	Hey, Soul Sister	SAVE ME, SAN FRANCISCO	Train
1997914	I Got You	SAVE ME, SAN FRANCISCO	Train
1997915	Parachute	SAVE ME, SAN FRANCISCO	Train
1997917	If It's Love	SAVE ME, SAN FRANCISCO	Train
1997920	Brick By Brick	SAVE ME, SAN FRANCISCO	Train
1997922	Marry Me	SAVE ME, SAN FRANCISCO	Train
1997923	What About Now	Where We Are	Westlife
1997924	How To Break A Heart	Where We Are	Westlife
1997925	Leaving	Where We Are	Westlife
1997926	Shadows	Where We Are	Westlife
1997927	Talk Me Down	Where We Are	Westlife
1997928	Where We Are	Where We Are	Westlife
1997931	Another World	Where We Are	Westlife
1997932	No More Heroes	Where We Are	Westlife
1997935	I'll See You Again	Where We Are	Westlife
1998657	Stronger	Stronger	Kanye West
1998799	The Invitation (邀請)	Before I Self Destruct	50 Cent
1998800	Then Days Went By (日復一日)	Before I Self Destruct	50 Cent
1998803	Psycho (feat. Eminem) (瘋子 痞子天王阿姆對饒)	Before I Self Destruct	50 Cent
1998811	Baby By Me (feat. Ne-Yo) (在我身邊 創作金童尼歐幫腔首波主打)	Before I Self Destruct	50 Cent
1998812	Do You Think About Me (想想我)	Before I Self Destruct	50 Cent
1998837	Laura	Nat King Cole	Nat King Cole
1998838	The Man I Love	Nat King Cole	Nat King Cole
1998980	How High The Moon	Ella Fitzgerald	Ella Fitzgerald
1999648	Can We Chill (Album Version)	Can We Chill	Ne-Yo
1999885	I Wanna Love You	I Wanna Love You	Akon
2000837	Mercy	Mercy	Duffy
2000869	Find A Way	Life Left To Go	SafetySuit
2000872	Anywhere But Here	Life Left To Go	SafetySuit
2000955	Apologize	Apologize	OneRepublic
2001549	Closer	Closer	Ne-Yo
2002034	Thriller	**** Live In Phoenix	Fall Out Boy
2002035	Grand Theft Autumn / Where Is Your Boy	**** Live In Phoenix	Fall Out Boy
2002046	"The Take Over, The Breaks Over"	**** Live In Phoenix	Fall Out Boy
2002069	Kung Fu Fighting	Kung Fu Panda	Kung Fu Panda OST
2002085	Black & Gold	Sam Sparro	Sam Sparro
2002098	I Can't Wait	I Can't Wait	Akon
2002099	Don't Matter	I Can't Wait	Akon
2002119	Bye Bye	Bye Bye	Mariah Carey
2002120	Touch My Body	Bye Bye	Mariah Carey
2002758	Hush Hush	Doll Domination (我最大)	Pussycat Dolls
2002941	Pump It	Monkey Business	The Black Eyed Peas
2002942	Don't Phunk With My Heart	Monkey Business	The Black Eyed Peas
2002944	Don't Lie	Monkey Business	The Black Eyed Peas
2002945	My Humps	Monkey Business	The Black Eyed Peas
2002949	Gone Going	Monkey Business	The Black Eyed Peas
2002950	They Don't Want Music	Monkey Business	The Black Eyed Peas
2003120	Every Breath You Take	Certifiable	The Police
2004005	Out Here On My Own (Naturi Naughton)	Fame (2009名揚四海電影原聲帶)	Fame Original Motion Picture Soundtrack
2004013	Try (Asher Book)	Fame (2009名揚四海電影原聲帶)	Fame Original Motion Picture Soundtrack
2004053	You Belong With Me	You Belong With Me - Radio Mix	Taylor Swift
2004189	Escape	This Is War (全面開戰)	Thirty Seconds To Mars
2004190	Night Of The Hunter	This Is War (全面開戰)	Thirty Seconds To Mars
2004191	This Is War	This Is War (全面開戰)	Thirty Seconds To Mars
2004192	100 Suns	This Is War (全面開戰)	Thirty Seconds To Mars
2004193	Hurricane	This Is War (全面開戰)	Thirty Seconds To Mars
2004194	Closer To The Edge	This Is War (全面開戰)	Thirty Seconds To Mars
2004195	Vox Populi	This Is War (全面開戰)	Thirty Seconds To Mars
2004196	Search And Destroy	This Is War (全面開戰)	Thirty Seconds To Mars
2004197	Alibi	This Is War (全面開戰)	Thirty Seconds To Mars
2004286	TiK ToK (跑趴滴答)	Animal (派對動物)	KE$HA
2004305	Smile (Explicit Version)	Alright, Still (Deluxe)	Lily Allen
2004308	Everythings Just Wonderful (Explicit Version)	Alright, Still (Deluxe)	Lily Allen
2004312	Littlest Things	Alright, Still (Deluxe)	Lily Allen
2004322	Everybody's Changing	Alright, Still (Deluxe)	Lily Allen
2004347	Seven Days	Chris Botti In Boston (波士頓巨星之夜)	Chris Botti
2004349	I've Got You Under My Skin	Chris Botti In Boston (波士頓巨星之夜)	Chris Botti
2004350	Cinema Paradiso	Chris Botti In Boston (波士頓巨星之夜)	Chris Botti
2004355	Smile	Chris Botti In Boston (波士頓巨星之夜)	Chris Botti
2004356	If I Ever Lose My Faith In You	Chris Botti In Boston (波士頓巨星之夜)	Chris Botti
2004436	Russian Roulette	Russian Roulette (俄羅斯輪盤)	Rihanna
2004485	Bad Meets Evil	The Slim Shady LP (微暈)	Eminem
2004486	Still Don't Give A Fuck	The Slim Shady LP (微暈)	Eminem
2004982	My Love Will Get You Home (Christine Glass) (電視劇"溏心風暴"插曲)	Strawberry Love (愛.草莓)	Strawberry Love
2004983	I Love You (Joanna Wang) (陶喆 "愛很簡單"英文版)	Strawberry Love (愛.草莓)	Strawberry Love
2004986	When You're Gone (Avril Lavigne) (電視劇"盛裝舞步愛作戰"插曲)	Strawberry Love (愛.草莓)	Strawberry Love
2004988	Only Love (Trademark) (電視劇"妙手人心2"插曲)	Strawberry Love (愛.草莓)	Strawberry Love
2004998	If I Ain't Got You (Alicia Keys)	Strawberry Love (愛.草莓)	Strawberry Love
2005008	Casablanca (Bertie Higgins)	Strawberry Love (愛.草莓)	Strawberry Love
2005010	Open Arms (Journey) (日劇"海猿"插曲)	Strawberry Love (愛.草莓)	Strawberry Love
2005037	Maybe (JAY SEAN)	R&B/SOUL Love Song Collection (真愛永恆 ─ 都會靈魂情歌簿)	R&B/SOUL Love Song Collection
2005040	Talk About It (SEEK feat. LISA TERRY)	R&B/SOUL Love Song Collection (真愛永恆 ─ 都會靈魂情歌簿)	R&B/SOUL Love Song Collection
2005044	Used To Love Her (JAY SEAN)	R&B/SOUL Love Song Collection (真愛永恆 ─ 都會靈魂情歌簿)	R&B/SOUL Love Song Collection
2005061	Coco (feat. Lilja Bloom)	Coco (爵色可可)	Parov Stelar
2005062	Hurt	Coco (爵色可可)	Parov Stelar
2005066	Wake Up Sister	Coco (爵色可可)	Parov Stelar
2005074	The Mojo Radio Gang (Radio Version)	Coco (爵色可可)	Parov Stelar
2005077	Libella Swing	Coco (爵色可可)	Parov Stelar
2005078	Catgroove	Coco (爵色可可)	Parov Stelar
2005087	Que Reste-T-Il De Nos Amours? (Stacey Kent)	Café de paris (巴黎天空咖啡館)	Café de paris
2005089	Pourquoi Dire Adieu (Bonnie Brett)	Café de paris (巴黎天空咖啡館)	Café de paris
2005091	Quinones - C’est Magnifiq (Vanessa Contenay)	Café de paris (巴黎天空咖啡館)	Café de paris
2005093	Dans Mon Lle (Carol Welsman)	Café de paris (巴黎天空咖啡館)	Café de paris
2005095	Si Je Savais (HELENE LEONE)	Café de paris (巴黎天空咖啡館)	Café de paris
2005096	Excoursion En Mer (DE-PHAZZ feat. PAT APPLETON)	Café de paris (巴黎天空咖啡館)	Café de paris
2005103	El Tiempo (MUZA)	Café de paris (巴黎天空咖啡館)	Café de paris
2005104	Stormy Weather (LADY)	Café de paris (巴黎天空咖啡館)	Café de paris
2005105	Estou Amando Voce (YASHMIN CHARNET-ABLER)	Café de paris (巴黎天空咖啡館)	Café de paris
2005107	He’s Got Me Goin’ (MADELINE PEYROUX)	Café de paris (巴黎天空咖啡館)	Café de paris
2005109	Too Close For Comfort (CAROL WELSMAN)	Café de paris (巴黎天空咖啡館)	Café de paris
2005110	My Baby Just Cares For Me (SISTER KAT)	Café de paris (巴黎天空咖啡館)	Café de paris
2005123	Dancing Queen	ABBA Gold	ABBA
2005126	Mamma Mia	ABBA Gold	ABBA
2005128	Super Trouper	ABBA Gold	ABBA
2005129	I Have A Dream	ABBA Gold	ABBA
2005130	The Winner Takes It All	ABBA Gold	ABBA
2005132	S.O.S.	ABBA Gold	ABBA
2005552	The Element Of Freedom (Intro)	The Element of Freedom (無限元素)	Alicia Keys
2005553	Love Is Blind	The Element of Freedom (無限元素)	Alicia Keys
2005554	Doesn't Mean Anything	The Element of Freedom (無限元素)	Alicia Keys
2005555	Try Sleeping With A Broken Heart	The Element of Freedom (無限元素)	Alicia Keys
2005556	Wait Til You See My Smile	The Element of Freedom (無限元素)	Alicia Keys
2005557	That's How Strong My Love Is	The Element of Freedom (無限元素)	Alicia Keys
2005558	Un-thinkable (I'm Ready)	The Element of Freedom (無限元素)	Alicia Keys
2005561	Put It In A Love Song	The Element of Freedom (無限元素)	Alicia Keys
2005562	This Bed	The Element of Freedom (無限元素)	Alicia Keys
2005563	Distance And Time	The Element of Freedom (無限元素)	Alicia Keys
2005565	Empire State Of Mind (Part II) Broken Down	The Element of Freedom (無限元素)	Alicia Keys
2005566	Through It All	The Element of Freedom (無限元素)	Alicia Keys
2005567	Pray For Forgiveness	The Element of Freedom (無限元素)	Alicia Keys
2005595	Because Of You (Radio Edit)	Because Of You (因為是尼)	Ne-Yo
2005596	Sexy Love (Album Version)	Because Of You (因為是尼)	Ne-Yo
2005633	Signal Fire	Signal Fire	Snow Patrol
2005653	Signal Fire	Signal Fire	Snow Patrol
2007249	Jingle Bells (聖誕鈴聲)	聖誕童聲	聖誕童聲
2007252	We Wish You A Merry Christmas (祝你聖誕快樂)	聖誕童聲	聖誕童聲
2007334	Laura	Album (青春寫真)	Girls
2007393	Everybody Jump – DJ Jerry	Dance Bible (舞曲冠軍寶典)	Dance Bible
2007400	Right Now (Na Na Na) – Ikon 	Dance Bible (舞曲冠軍寶典)	Dance Bible
2008162	I See You [Theme from Avatar] (Leona Lewis) (Album Version)	AVATAR Music From The Motion Picture Music Composed and Conducted by James Horner (阿凡達電影原聲帶)	James Horner
2008967	Solid Ground	For The Ride Home	Josh Kelley
2009076	Drama Queen (That Girl)	高校天后電影原聲帶 (Confessions Of A Teenage Drama Queen)	Various Artists
2009173	She's No You	Beautiful Soul	Jesse McCartney
2009174	Beautiful Soul	Beautiful Soul	Jesse McCartney
2009175	Get Your Shine On	Beautiful Soul	Jesse McCartney
2009176	Take Your Sweet Time	Beautiful Soul	Jesse McCartney
2009177	Without U	Beautiful Soul	Jesse McCartney
2009178	Why Don't You Kiss Her?	Beautiful Soul	Jesse McCartney
2009179	That Was Then	Beautiful Soul	Jesse McCartney
2009180	Come To Me	Beautiful Soul	Jesse McCartney
2009181	What's Your Name?	Beautiful Soul	Jesse McCartney
2009182	Because You Live	Beautiful Soul	Jesse McCartney
2009183	Why Is Love So Hard To Find?	Beautiful Soul	Jesse McCartney
2009184	The Stupid Things	Beautiful Soul	Jesse McCartney
2009302	I Love You (我愛你)	I Love You	Stewart Mac
2009527	So Cold	Graffiti (Deluxe Edition) (嘻哈塗鴉 (豪華加值版))	Chris Brown
2009532	Pass Out	Graffiti (Deluxe Edition) (嘻哈塗鴉 (豪華加值版))	Chris Brown
2010103	Relaxation (Album Version)	Relaxation Meditation	Dr. Jeffrey Thompson
2010147	Cosy In The Rocket	Grey's Anatomy (實習醫生電視原聲帶)	Grey's Anatomy
2010458	I Wanna Rock	Malice 'N Wonderland (惡女夢遊仙境)	Snoop Dogg
2010460	1800 (Featuring Lil Jon)	Malice 'N Wonderland (惡女夢遊仙境)	Snoop Dogg
2010462	Gangsta Luv (featuring The Dream) (Main)	Malice 'N Wonderland (惡女夢遊仙境)	Snoop Dogg
2010465	Upside Down	Malice 'N Wonderland (惡女夢遊仙境)	Snoop Dogg
2010468	Luv Drunk (Featuring The-Dream)	Malice 'N Wonderland (惡女夢遊仙境)	Snoop Dogg
2010518	Mornings Rag	Guitar Lullaby	Guitar Lullaby
2010519	Barcarolle #1	Guitar Lullaby	Guitar Lullaby
2010520	Barcarolle #2	Guitar Lullaby	Guitar Lullaby
2010521	Ojos Brujos	Guitar Lullaby	Guitar Lullaby
2010522	Paul De Chuva	Guitar Lullaby	Guitar Lullaby
2010523	Cradle Song	Guitar Lullaby	Guitar Lullaby
2010524	Dreams	Guitar Lullaby	Guitar Lullaby
2010525	Tristesse	Guitar Lullaby	Guitar Lullaby
2010526	Berceuse [Drume Negrito]	Guitar Lullaby	Guitar Lullaby
2010527	La Alborada	Guitar Lullaby	Guitar Lullaby
2010528	Sunday Morning Overcast	Guitar Lullaby	Guitar Lullaby
2010529	Country Of The Fan	Guitar Lullaby	Guitar Lullaby
2010530	Valseana	Guitar Lullaby	Guitar Lullaby
2010531	Lagrima	Guitar Lullaby	Guitar Lullaby
2010532	Julia Florida	Guitar Lullaby	Guitar Lullaby
2010533	Inspiracao	Guitar Lullaby	Guitar Lullaby
2010534	Canco Del Lladre	Guitar Lullaby	Guitar Lullaby
2010690	Hobos Lullaby	American Lullaby	American Lullaby
2010695	Resophonic Lullaby	American Lullaby	American Lullaby
2010865	Celebration [feat. Akon]	Celebration [feat. Akon]	Madonna
2010885	4ever 2009	4ever 2009	The Veronicas
2012259	Proud Mary (Glee Cast Version)	GLEE:THE MUSIC 2 (歡樂合唱團 第二輯)	Glee: The Music
2012260	Endless Love (Glee Cast Version)	GLEE:THE MUSIC 2 (歡樂合唱團 第二輯)	Glee: The Music
2012261	I'll Stand By You (Glee Cast Version)	GLEE:THE MUSIC 2 (歡樂合唱團 第二輯)	Glee: The Music
2012265	Lean On Me (Glee Cast Version)	GLEE:THE MUSIC 2 (歡樂合唱團 第二輯)	Glee: The Music
2012267	Imagine (Glee Cast Version)	GLEE:THE MUSIC 2 (歡樂合唱團 第二輯)	Glee: The Music
2012268	True Colors (Glee Cast Version)	GLEE:THE MUSIC 2 (歡樂合唱團 第二輯)	Glee: The Music
2012273	Don't Rain On My Parade (Glee Cast Version)	GLEE:THE MUSIC 2 (歡樂合唱團 第二輯)	Glee: The Music
2012275	My Life Would Suck Without You (Glee Cast Version)	GLEE:THE MUSIC 2 (歡樂合唱團 第二輯)	Glee: The Music
2013268	I've Never Been To Me (Charlene)	Women In Love	Women In Love
2013311	Baby Come Back (Player)	70s Love	70s Love
2015198	All The Same To Me (Album Version)	Whatever You Like [Digital 45]	Anya Marina
2015199	Whatever You Like (Single Version)	Whatever You Like [Digital 45]	Anya Marina
2015679	Fight For This Love	Fight For This Love	Cheryl Cole
2016168	Goodbye Girl	Goodbye Girl	David Gates
2016824	Discombobulate	福爾摩斯電影原聲帶 	福爾摩斯電影原聲帶
2017808	Never Knew I Needed (Ne-Yo)	公主與青蛙電影原聲帶 (The Princess and the Frog)	The Princess and the Frog
2017876	Back For Good	Love	Boyz II Men
2017905	The One (唯一) (與饒舌新銳德瑞克合唱)	Stronger with Each Tear (堅強的淚光)	Mary J. Blige
2017909	I Am (像我一樣)	Stronger with Each Tear (堅強的淚光)	Mary J. Blige
2017912	We Got Hood Love (相親相愛)(與入圍葛萊美獎最佳節奏藍調男歌手崔頌合唱)	Stronger with Each Tear (堅強的淚光)	Mary J. Blige
2018303	BedRock	We Are Young Money	Young Money
2018305	Steady Mobbin	We Are Young Money	Young Money
2018307	She Is Gone	We Are Young Money	Young Money
2018366	A Call From The Vatican (來自梵諦岡的電話 - 潘妮洛普克魯茲)	華麗年代電影原聲帶 (Nine Soundtrack)	Nine Soundtrack
2018368	Be Italian (當一個義大利人 - 黑眼豆豆 - 菲姬)	華麗年代電影原聲帶 (Nine Soundtrack)	Nine Soundtrack
2018370	Cinema Italiano (義大利電影  - 凱特哈德森)	華麗年代電影原聲帶 (Nine Soundtrack)	Nine Soundtrack
2020453	Let It Be	Wish We Were The Beatles - A Tribute To Let It Be	Wish We Were The Beatles - A Tribute To Let It Be
2020500	Yellow Submarine	Wish We Were The Beatles - A Tribute To Yellow Submarine	Wish We Were The Beatles - A Tribute To Yellow Submarine
2021002	Drive (LP Version)	Greatest Hits	The Cars
2021106	Forever Young	Forever Young	Alphaville
2021247	According To You	According To You	Orianthi
2021371	Just Like You	Just Like You (平凡女孩)	Allison Iraheta
2021373	Scars	Just Like You (平凡女孩)	Allison Iraheta
2021383	Carry On 	Angels Cry (天使之淚)	ANGRA
2021664	Supermassive Black Hole (Twilight Soundtrack Version)	暮光之城：無懼的愛電影原聲帶(Twilight Music From The Original Motion Picture Soundtrack)	Twilight Soundtrack
2021665	Decode (Twilight Soundtrack Version)	暮光之城：無懼的愛電影原聲帶(Twilight Music From The Original Motion Picture Soundtrack)	Twilight Soundtrack
2021666	Full Moon (Twilight Soundtrack Version)	暮光之城：無懼的愛電影原聲帶(Twilight Music From The Original Motion Picture Soundtrack)	Twilight Soundtrack
2021667	Leave Out All The Rest (Twilight Soundtrack Version)	暮光之城：無懼的愛電影原聲帶(Twilight Music From The Original Motion Picture Soundtrack)	Twilight Soundtrack
2021668	Spotlight	暮光之城：無懼的愛電影原聲帶(Twilight Music From The Original Motion Picture Soundtrack)	Twilight Soundtrack
2021671	I Caught Myself (Twilight Soundtrack Version)	暮光之城：無懼的愛電影原聲帶(Twilight Music From The Original Motion Picture Soundtrack)	Twilight Soundtrack
2021672	Eyes On Fire (Twilight Soundtrack Version)	暮光之城：無懼的愛電影原聲帶(Twilight Music From The Original Motion Picture Soundtrack)	Twilight Soundtrack
2021673	Never Think (Twilight Soundtrack Version)	暮光之城：無懼的愛電影原聲帶(Twilight Music From The Original Motion Picture Soundtrack)	Twilight Soundtrack
2021674	Flightless Bird, American Mouth (Twilight Soundtrack Version)	暮光之城：無懼的愛電影原聲帶(Twilight Music From The Original Motion Picture Soundtrack)	Twilight Soundtrack
2021675	Bellas Lullaby (Twilight Soundtrack Version)	暮光之城：無懼的愛電影原聲帶(Twilight Music From The Original Motion Picture Soundtrack)	Twilight Soundtrack
2021676	Love Is Worth The Fall (Twilight Version)	暮光之城：無懼的愛電影原聲帶(Twilight Music From The Original Motion Picture Soundtrack)	Twilight Soundtrack
2021677	Decode [Acoustic Version]	暮光之城：無懼的愛電影原聲帶(Twilight Music From The Original Motion Picture Soundtrack)	Twilight Soundtrack
2021687	Lucky (Album Version)	Lucky	Jason Mraz Colbie Caillat
2021723	Decode (Twilight Soundtrack Version)	Decode	Paramore
2021724	Decode [Acoustic Version]	Decode	Paramore
2021852	In The Ayer [feat. will.I.am] (Album Version)	In The Ayer [feat. will.I.am]	Flo Rida
2021853	Make A Wish (Non-Album Track)	In The Ayer [feat. will.I.am]	Flo Rida
2021854	Fast Life (Non-Album Track)	In The Ayer [feat. will.I.am]	Flo Rida
2021894	Make It Mine (Album Version)	Make It Mine	Jason Mraz
2021943	Misery Business (Single Version)	Misery Business	Paramore
2021961	crushcrushcrush (Album Version)	crushcrushcrush	Paramore
2021983	1973 (Album Version)	1973	James Blunt
2021985	So Happy (Single Version)	1973	James Blunt
2021999	Hallelujah (Album Version)	Riot!	Paramore
2022007	Born For This (Album Version)	Riot!	Paramore
2022634	Wind Beneath My Wings	Beaches: Original Soundtrack Recording	Bette Midler
2022756	Gangstas Paradise (LP Version)	Top 10 - Hits Of The 90s	TOP 10
2022826	9 Crimes	9	Damien Rice
2022830	Dogs	9	Damien Rice
2022862	Kiss From A Rose (Album Version)	Seal [1994]	Seal
2022958	Untouched (Album Version)	Untouched - Lost Tracks EP	The Veronicas
2022959	Untouched [Unplugged]	Untouched - Lost Tracks EP	The Veronicas
2022960	Hollywood (Non-Album Track)	Untouched - Lost Tracks EP	The Veronicas
2022962	Everything (Non-Album Track)	Untouched - Lost Tracks EP	The Veronicas
2024726	The Blowers Daughter	The Blowers Daughter	Damien Rice
2024786	Your Love Is My Drug (愛情靈藥)	Animal (派對動物)	KE$HA
2024787	Take It Off (脫掉)	Animal (派對動物)	KE$HA
2024788	Kiss N Tell (抓包)	Animal (派對動物)	KE$HA
2024789	Stephen (史蒂芬)	Animal (派對動物)	KE$HA
2024790	Blah Blah Blah (嘰哩呱啦 (與酷帥雙人組3OH!3合唱))	Animal (派對動物)	KE$HA
2024791	Hungover (宿醉)	Animal (派對動物)	KE$HA
2024792	Party At A Rich Dude's House (好野人的轟趴)	Animal (派對動物)	KE$HA
2024793	Backstabber (暗箭射手)	Animal (派對動物)	KE$HA
2024794	Blind (盲目)	Animal (派對動物)	KE$HA
2024795	Dinosaur (恐龍)	Animal (派對動物)	KE$HA
2024796	Dancing With Tears In My Eyes (強顏歡笑)	Animal (派對動物)	KE$HA
2024797	Boots &  Boys (靴子與男孩)	Animal (派對動物)	KE$HA
2024798	Animal (派對動物)	Animal (派對動物)	KE$HA
2024799	VIP (特別貴賓 (國際版本追加新曲))	Animal (派對動物)	KE$HA
2024842	Echo	Untitled (無名樂章)	R. Kelly
2024844	Go Low	Untitled (無名樂章)	R. Kelly
2024845	Whole Lotta Kisses	Untitled (無名樂章)	R. Kelly
2024847	Number One	Untitled (無名樂章)	R. Kelly
2024848	I Love The DJ	Untitled (無名樂章)	R. Kelly
2024962	Revolver [One Love Remix]	Revolver [One Love Remix]	Madonna
2025972	Sailing (Album Version)	Christopher Cross	Christopher Cross
2026309	Don't Stop Believin' (Glee Cast Version)	Glee: The Music, Volume 1	Glee: The Music
2026310	Can't Fight This Feeling (Glee Cast Version)	Glee: The Music, Volume 1	Glee: The Music
2026312	Take A Bow (Glee Cast Version)	Glee: The Music, Volume 1	Glee: The Music
2026314	Taking Chances (Glee Cast Version)	Glee: The Music, Volume 1	Glee: The Music
2026315	Alone (Glee Cast Version feat. Kristin Chenoweth)	Glee: The Music, Volume 1	Glee: The Music
2026317	Somebody To Love (Glee Cast Version)	Glee: The Music, Volume 1	Glee: The Music
2026319	No Air (Glee Cast Version)	Glee: The Music, Volume 1	Glee: The Music
2026321	Keep Holding On (Glee Cast Version)	Glee: The Music, Volume 1	Glee: The Music
2026323	Sweet Caroline (Glee Cast Version)	Glee: The Music, Volume 1	Glee: The Music
2026325	Defying Gravity (Glee Cast Version)	Glee: The Music, Volume 1	Glee: The Music
2026369	21 Guns [featuring Green Day And The Cast Of American Idiot]	21 Guns [featuring Green Day and The Cast Of American Idiot]	Green Day
2026392	Empire State Of Mind [Jay-Z + Alicia Keys] (Explicit Album Version)	Empire State Of Mind [Jay-Z + Alicia Keys]	Jay-Z
2026430	Careful (Album Version)	brand new eyes	Paramore
2026431	Ignorance (Album Version)	brand new eyes	Paramore
2026432	Playing God (Album Version)	brand new eyes	Paramore
2026433	Brick By Boring Brick (Album Version)	brand new eyes	Paramore
2026434	Turn It Off (Album Version)	brand new eyes	Paramore
2026435	The Only Exception (Album Version)	brand new eyes	Paramore
2026436	Feeling Sorry (Album Version)	brand new eyes	Paramore
2026437	Looking Up (Album Version)	brand new eyes	Paramore
2026439	Misguided Ghosts (Album Version)	brand new eyes	Paramore
2026440	All I Wanted (Album Version)	brand new eyes	Paramore
2026501	The Professor * La Fille Danse	B-Sides	Damien Rice
2026503	Woman Like A Man	B-Sides	Damien Rice
2026505	Delicate (Live In Dublin)	B-Sides	Damien Rice
2026508	Revolver [Madonna vs. David Guetta One Love Remix] [feat. Lil Wayne]	Revolver	Madonna
2026765	Waiting For You	Seal IV	Seal
2027120	If	Manna	Bread
2027615	If You Think You're Lonely Now	The Poet	Bobby Womack
2027682	Love Has Finally Come At Last	The Poet II	Bobby Womack
2028021	Belle (Paige O'Hara、Richard White、Chorus)	美女與野獸電影原聲帶 (Beauty and the Beast (Special Edition)) 	Beauty and the Beast (Special Edition)
2028029	Beauty And The Beast (Angela Lansbury)	美女與野獸電影原聲帶 (Beauty and the Beast (Special Edition)) 	Beauty and the Beast (Special Edition)
2028037	Beauty And The Beast (Celine Dion、Peabo Bryson)	美女與野獸電影原聲帶 (Beauty and the Beast (Special Edition)) 	Beauty and the Beast (Special Edition)
2028193	Beyond the Sea	海底總動員電影原聲帶 (Finding Nemo)	Thomas Newman
2028727	I Miss You (Miley Cyrus)	孟漢娜 2 - 遇見麥莉電視原聲帶 (Hannah Montana 2 / Meet Miley Cyrus)	Hannah Montana Soundtrack
2028955	If You're Happy And You Know It	Children's Favorites, Vol. 1	Children's Favorites, Vol. 1
2028962	Blue Tail Fly	Children's Favorites, Vol. 1	Children's Favorites, Vol. 1
2028965	It Ain't Gonna Rain No More	Children's Favorites, Vol. 1	Children's Favorites, Vol. 1
2028967	Mary had a little lamb	Children's Favorites, Vol. 1	Children's Favorites, Vol. 1
2029197	All The Right Moves	Waking Up	OneRepublic
2029198	Secrets	Waking Up	OneRepublic
2029200	Missing Persons 1 2	Waking Up	OneRepublic
2029201	Good Life	Waking Up	OneRepublic
2029204	Waking Up	Waking Up	OneRepublic
2029207	Sleep	Waking Up	OneRepublic
2029208	Shout	Waking Up	OneRepublic
2029249	If You Can Dream (Lea Salonga, Paige O'Hara, Susie Stevens Logan, Christie Houser, Jodi Benson, Judy Kuhn)	Disney Princess: The Ultimate Song Collection	Disney Princess: The Ultimate Song Collection
2029250	Part Of Your World (Jodi Benson)	Disney Princess: The Ultimate Song Collection	Disney Princess: The Ultimate Song Collection
2029251	A Whole New World (Brad Kane, Lea Salonga)	Disney Princess: The Ultimate Song Collection	Disney Princess: The Ultimate Song Collection
2029252	Just Around The Riverbend (Judy Kuhn)	Disney Princess: The Ultimate Song Collection	Disney Princess: The Ultimate Song Collection
2029253	Colors of the Wind (Judy Kuhn)	Disney Princess: The Ultimate Song Collection	Disney Princess: The Ultimate Song Collection
2029254	Someday My Prince Will Come (Adriana Caselotti)	Disney Princess: The Ultimate Song Collection	Disney Princess: The Ultimate Song Collection
2029255	So This Is Love (Ilene Woods, Mike Douglas)	Disney Princess: The Ultimate Song Collection	Disney Princess: The Ultimate Song Collection
2029256	A Dream Is A Wish Your Heart Makes (Ilene Woods, Mice Chorus - Cinderella)	Disney Princess: The Ultimate Song Collection	Disney Princess: The Ultimate Song Collection
2029257	Main Title / Once Upon A Dream / Prologue (Bill Shirley, Mary Costa)	Disney Princess: The Ultimate Song Collection	Disney Princess: The Ultimate Song Collection
2029258	Can You Feel The Love Tonight (Joseph Williams, Sally Dworsky)	Disney Princess: The Ultimate Song Collection	Disney Princess: The Ultimate Song Collection
2029259	Belle (from Disney's Beauty and the Beast) (Chorus, Paige O'Hara, Richard White)	Disney Princess: The Ultimate Song Collection	Disney Princess: The Ultimate Song Collection
2029260	Reflection (Lea Salonga)	Disney Princess: The Ultimate Song Collection	Disney Princess: The Ultimate Song Collection
2029261	Kiss The Girl (Samuel E. Wright)	Disney Princess: The Ultimate Song Collection	Disney Princess: The Ultimate Song Collection
2029262	If You Can Dream (Ashley Gearing)	Disney Princess: The Ultimate Song Collection	Disney Princess: The Ultimate Song Collection
